relative_path,variable,storage_dtype,shape,definition,unit,semantic_status,missing_value_note
data/figure_source_data/5076b023483f_snapshot_metadata.json,exp_name,str,scalar or nested JSON,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/5076b023483f_snapshot_metadata.json,training_strategy,str,scalar or nested JSON,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/5076b023483f_snapshot_metadata.json,leave_out,str,scalar or nested JSON,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/5076b023483f_snapshot_metadata.json,checkpoint,str,scalar or nested JSON,Checkpoint locator captured in the source metadata,path,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/5076b023483f_snapshot_metadata.json,times,list,scalar or nested JSON,Nested list of selected snapshot tags and physical times,JSON object,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/5184d0351607_snapshot_grid.npz,X,float64,500x500,Cartesian x-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/5184d0351607_snapshot_grid.npz,Y,float64,500x500,Cartesian y-coordinate on the 500 x 500 display grid,m,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/5184d0351607_snapshot_grid.npz,p_true,float64,500x500,IC-FERST reference pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,p_pred,float64,500x500,PINN-predicted physical pressure,Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,p_error,float64,500x500,"Signed pressure error, prediction minus reference",Pa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,S_true,float64,500x500,IC-FERST reference CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,S_pred,float64,500x500,PINN-predicted CO2 saturation,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,S_error,float64,500x500,"Signed CO2-saturation error, prediction minus reference",1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,4004 NaN values; in 500 x 500 fields these mask excluded well interiors
data/figure_source_data/5184d0351607_snapshot_grid.npz,time_seconds,float64,scalar,Physical simulation time,s,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/5184d0351607_snapshot_grid.npz,time_display,float64,scalar,Physical simulation time in the unit named by time_unit,see time_unit,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/5184d0351607_snapshot_grid.npz,time_unit,<U4,scalar,Unit label for time_display,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,None
data/figure_source_data/5d5cfad89ed5_loss_points.csv,run_id,CSV text/parsed scalar,400 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,short_label,CSV text/parsed scalar,400 rows,Short display label for a run,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,exp_name,CSV text/parsed scalar,400 rows,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,training_strategy,CSV text/parsed scalar,400 rows,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,leave_out,CSV text/parsed scalar,400 rows,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,seed,CSV text/parsed scalar,400 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,kind,CSV text/parsed scalar,400 rows,Optimizer/log-record kind,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,x,CSV text/parsed scalar,400 rows,Recorded optimizer iteration coordinate,iteration,VERIFIED_FROM_SOURCE_CONTEXT,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,mode,CSV text/parsed scalar,400 rows,Partition or training mode,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,loss,CSV text/parsed scalar,400 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,wPDE,CSV text/parsed scalar,400 rows,Scheduled outer PDE-loss weight,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,wFV,CSV text/parsed scalar,400 rows,Scheduled outer local-FV-loss weight,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,wFG,CSV text/parsed scalar,400 rows,Scheduled internal pairwise-front-gradient multiplier,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,beta,CSV text/parsed scalar,400 rows,Recorded saturation-head or curriculum beta parameter; blank when not logged,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,eps,CSV text/parsed scalar,400 rows,Recorded artificial-diffusion curriculum coefficient; zero in BASE,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,pde,CSV text/parsed scalar,400 rows,Logged pointwise PDE loss component before its outer objective weight,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,fv,CSV text/parsed scalar,400 rows,Logged local finite-volume loss component before its outer objective weight,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,fvC,CSV text/parsed scalar,400 rows,Logged CO2 local finite-volume loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,fvW,CSV text/parsed scalar,400 rows,Logged brine local finite-volume loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,dataP,CSV text/parsed scalar,400 rows,Logged pressure-data loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,dataS,CSV text/parsed scalar,400 rows,Logged saturation-data loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,Sg,CSV text/parsed scalar,400 rows,Logged saturation global-data subcomponent,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,Sf,CSV text/parsed scalar,400 rows,Logged saturation front-band subcomponent,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,Sp,CSV text/parsed scalar,400 rows,Logged saturation plume-support subcomponent,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,Sfg,CSV text/parsed scalar,400 rows,Logged pairwise front-gradient supervision component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,injF,CSV text/parsed scalar,400 rows,Logged injector flux boundary-loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,injS,CSV text/parsed scalar,400 rows,Logged injector saturation boundary-loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,outP,CSV text/parsed scalar,400 rows,Logged outlet pressure boundary-loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,outBF,CSV text/parsed scalar,400 rows,Logged outlet backflow penalty component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,noflow,CSV text/parsed scalar,400 rows,Logged no-flow boundary-loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,icP,CSV text/parsed scalar,400 rows,Logged initial pressure loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,icS,CSV text/parsed scalar,400 rows,Logged initial saturation loss component,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,alloc,CSV text/parsed scalar,400 rows,GPU memory allocated at the recorded log point,GB,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,reserv,CSV text/parsed scalar,400 rows,GPU memory reserved at the recorded log point,GB,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,max_alloc,CSV text/parsed scalar,400 rows,Maximum GPU memory allocated up to the recorded log point,GB,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,max_reserv,CSV text/parsed scalar,400 rows,Maximum GPU memory reserved up to the recorded log point,GB,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,nFG,CSV text/parsed scalar,400 rows,Number of pairwise front-gradient samples in the recorded update,count,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/5d5cfad89ed5_loss_points.csv,dFG,CSV text/parsed scalar,400 rows,Recorded pairwise front-gradient diagnostic,1,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/61b4052f5350_snapshot_metadata.json,label,str,scalar or nested JSON,Display label,text,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,run_id,str,scalar or nested JSON,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,exp_name,str,scalar or nested JSON,Experiment identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,training_strategy,str,scalar or nested JSON,Training-strategy identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,leave_out,str,scalar or nested JSON,Leave-one-out component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,checkpoint,str,scalar or nested JSON,Checkpoint locator captured in the source metadata,path,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/61b4052f5350_snapshot_metadata.json,times,list,scalar or nested JSON,Nested list of selected snapshot tags and physical times,JSON object,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,JSON null if present
data/figure_source_data/6999e0edfd8e_LOO_paired.csv,removed,CSV text/parsed scalar,18 rows,Deleted-component identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6999e0edfd8e_LOO_paired.csv,metric,CSV text/parsed scalar,18 rows,Metric identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6999e0edfd8e_LOO_paired.csv,mean,CSV text/parsed scalar,18 rows,Arithmetic mean for the metric identified in the same record,metric-dependent,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6999e0edfd8e_LOO_paired.csv,SD,CSV text/parsed scalar,18 rows,Sample standard deviation for the metric identified in the same record,metric-dependent,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6999e0edfd8e_LOO_paired.csv,n_positive,CSV text/parsed scalar,18 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6b5c512412b3_K_by_seed.csv,role,CSV text/parsed scalar,20 rows,Model role in the cumulative construction,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6b5c512412b3_K_by_seed.csv,seed,CSV text/parsed scalar,20 rows,Training random seed,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6b5c512412b3_K_by_seed.csv,run_id,CSV text/parsed scalar,20 rows,Archived run identifier,identifier,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/6b5c512412b3_K_by_seed.csv,S_rel_l2,CSV text/parsed scalar,20 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
